Feature,Instance,LocX,LocY,Checkin
C,3876,944205.23,760905.4,2981
C,3876,944205.23,760905.4,2981
C,3877,995898.15,1051011.03,642
C,3877,995898.15,1051011.03,642
C,3878,850712.91,1005978.78,1141
C,3878,850712.91,1005978.78,1141
C,3879,795492.72,519232.64,381
C,3879,795492.72,519232.64,381
C,3880,1093320.92,756322.52,116
C,3880,1093320.92,756322.52,116
C,3881,1149387.58,1012046.4,1756
C,3881,1149387.58,1012046.4,1756
C,3882,1123896.96,940297.33,1045
C,3882,1123896.96,940297.33,1045
C,3883,891839.6,755808.99,1248
C,3883,891839.6,755808.99,1248
C,3884,607813.1,1054706.08,1374
C,3884,607813.1,1054706.08,1374
C,3885,564582.52,539914.85,1813
C,3885,564582.52,539914.85,1813
C,3886,938361.33,621902.53,1337
C,3886,938361.33,621902.53,1337
C,3887,861280.26,1003627.53,1173
C,3887,861280.26,1003627.53,1173
C,3888,1097769.28,973722.05,68
C,3888,1097769.28,973722.05,68
C,3889,1198996.65,943398.07,567
C,3889,1198996.65,943398.07,567
C,3890,1088347.99,1046867.94,1621
C,3890,1088347.99,1046867.94,1621
C,3891,1057927.87,828168.1,559
C,3891,1057927.87,828168.1,559
C,3892,874939.41,940218.07,1800
C,3892,874939.41,940218.07,1800
C,3893,738281.12,520690.58,296
C,3893,738281.12,520690.58,296
C,3894,1174948.36,886385.73,2583
C,3894,1174948.36,886385.73,2583
C,3895,973935.92,815357.13,252
C,3895,973935.92,815357.13,252
C,3896,962557.76,796938.65,205
C,3896,962557.76,796938.65,205
C,3897,979024.69,855989.39,509
C,3897,979024.69,855989.39,509
C,3898,1067333.57,982647.52,1804
C,3898,1067333.57,982647.52,1804
C,3899,1112768.28,955706.18,997
C,3899,1112768.28,955706.18,997
C,3900,1254504.2,1005308.36,908
C,3900,1254504.2,1005308.36,908
C,3901,860487.27,765342.37,1551
C,3901,860487.27,765342.37,1551
C,3902,959688.71,951308.19,3702
C,3902,959688.71,951308.19,3702
C,3903,977117.94,929769.25,1725
C,3903,977117.94,929769.25,1725
C,3904,770875.29,1023063.81,127
C,3904,770875.29,1023063.81,127
C,3905,1005832.88,911562.86,1361
C,3905,1005832.88,911562.86,1361
C,3906,882790.3,887645.82,380
C,3906,882790.3,887645.82,380
C,3907,857227.29,901869.68,112
C,3907,857227.29,901869.68,112
C,3908,1244112.82,889040.69,2467
C,3908,1244112.82,889040.69,2467
C,3909,542110.2,532144.23,654
C,3909,542110.2,532144.23,654
C,3910,811704.6,780986.11,849
C,3910,811704.6,780986.11,849
C,3911,829651.72,438333.55,3937
C,3911,829651.72,438333.55,3937
C,3912,944313.26,630061.7,162
C,3912,944313.26,630061.7,162
C,3913,908114.96,1013533.16,149
C,3913,908114.96,1013533.16,149
C,3914,1093964.67,982423.09,995
C,3914,1093964.67,982423.09,995
C,3915,818391.61,988207.92,2027
C,3915,818391.61,988207.92,2027
C,3916,977117.94,774679.8,23
C,3916,977117.94,774679.8,23
C,3917,979447.92,992189.47,1553
C,3917,979447.92,992189.47,1553
C,3918,795405.84,930041.92,681
C,3918,795405.84,930041.92,681
C,3919,814886.61,986167.93,2328
C,3919,814886.61,986167.93,2328
C,3920,1210262.33,1034466.53,74
C,3920,1210262.33,1034466.53,74
C,3921,476578.81,518733.38,1112
C,3921,476578.81,518733.38,1112
C,3922,1063279.49,853272.26,2739
C,3922,1063279.49,853272.26,2739
C,3923,1043515.82,678061.95,25
C,3923,1043515.82,678061.95,25
C,3924,899874.26,1059789.87,668
C,3924,899874.26,1059789.87,668
C,3925,1246801.44,836291.63,91
C,3925,1246801.44,836291.63,91
C,3926,996483.99,750014.43,429
C,3926,996483.99,750014.43,429
C,3927,1067715.59,701586.24,98
C,3927,1067715.59,701586.24,98
C,3928,1094243.11,808233.99,1702
C,3928,1094243.11,808233.99,1702
C,3929,793687.31,1000542.27,819
C,3929,793687.31,1000542.27,819
C,3930,798359.53,943424.48,1320
C,3930,798359.53,943424.48,1320
C,3931,851943.62,802211.57,584
C,3931,851943.62,802211.57,584
C,3932,1017731.18,951785.13,455
C,3932,1017731.18,951785.13,455
C,3933,869575.54,905077.87,1543
C,3933,869575.54,905077.87,1543
C,3934,761654.47,954612.74,15
C,3934,761654.47,954612.74,15
C,3935,961012.97,767682.42,196
C,3935,961012.97,767682.42,196
C,3936,816219.78,788802.25,353
C,3936,816219.78,788802.25,353
C,3937,973795.59,1069172.85,1957
C,3937,973795.59,1069172.85,1957
C,3938,824430.42,913609.2,3118
C,3938,824430.42,913609.2,3118
C,3939,929490.24,615106.43,13
C,3939,929490.24,615106.43,13
C,3940,823039.33,1003014.4,279
C,3940,823039.33,1003014.4,279
C,3941,827190.31,626085.15,1838
C,3941,827190.31,626085.15,1838
C,3942,783752.58,800288.91,531
C,3942,783752.58,800288.91,531
C,3943,868624.39,831153.2,66
C,3943,868624.39,831153.2,66
C,3944,886872.23,880864.4,211
C,3944,886872.23,880864.4,211
C,3945,652292.2,890717.49,1802
C,3945,652292.2,890717.49,1802
C,3946,782600.95,1059269.01,310
C,3946,782600.95,1059269.01,310
C,3947,540552.05,1109896.62,814
C,3947,540552.05,1109896.62,814
C,3948,1103010.63,998312.59,2694
C,3948,1103010.63,998312.59,2694
C,3949,859003.74,746353.74,2185
C,3949,859003.74,746353.74,2185
C,3950,679168.33,500102.91,7
C,3950,679168.33,500102.91,7
C,3951,1129248.58,927198.73,1942
C,3951,1129248.58,927198.73,1942
C,3952,819246.98,790204.95,471
C,3952,819246.98,790204.95,471
C,3953,678246.14,891719.32,199
C,3953,678246.14,891719.32,199
C,3954,972913.49,909224.28,41
C,3954,972913.49,909224.28,41
C,3955,717141.96,796986.22,856
C,3955,717141.96,796986.22,856
C,3956,1040820.53,980882.21,295
C,3956,1040820.53,980882.21,295
C,3957,590521.98,573925.63,2367
C,3957,590521.98,573925.63,2367
C,3958,704263.56,1079116.97,1518
C,3958,704263.56,1079116.97,1518
C,3959,671945.6,824151.2,2191
C,3959,671945.6,824151.2,2191
C,3960,1060950.62,976759.65,2191
C,3960,1060950.62,976759.65,2191
C,3961,944781.04,891411.63,86
C,3961,944781.04,891411.63,86
C,3962,897664.56,884830.8,1151
C,3962,897664.56,884830.8,1151
C,3963,1233720.33,1001749.69,808
C,3963,1233720.33,1001749.69,808
C,3964,895458.2,882088.5,2098
C,3964,895458.2,882088.5,2098
C,3965,854223.48,1010084.81,1136
C,3965,854223.48,1010084.81,1136
C,3966,938401.43,727523.26,1856
C,3966,938401.43,727523.26,1856
C,3967,832098.65,819531.05,1430
C,3967,832098.65,819531.05,1430
C,3968,1067510.66,983876.75,3493
C,3968,1067510.66,983876.75,3493
C,3969,815440.15,805566.87,395
C,3969,815440.15,805566.87,395
C,3970,1280122.9,884747.93,2598
C,3970,1280122.9,884747.93,2598
C,3971,725067.47,962362.11,53
C,3971,725067.47,962362.11,53
C,3972,938796.81,788263.88,5696
C,3972,938796.81,788263.88,5696
C,3973,744864.55,517975.87,71
C,3973,744864.55,517975.87,71
C,3974,1017721.15,999924.88,2529
C,3974,1017721.15,999924.88,2529
C,3975,574850.27,553136.61,742
C,3975,574850.27,553136.61,742
C,3976,906665.96,652380.26,2999
C,3976,906665.96,652380.26,2999
C,3977,817951.68,802550.58,1887
C,3977,817951.68,802550.58,1887
C,3978,916821.22,625549.37,697
C,3978,916821.22,625549.37,697
C,3979,619054.27,1069041.78,1662
C,3979,619054.27,1069041.78,1662
C,3980,794352.23,750875.77,2422
C,3980,794352.23,750875.77,2422
C,3981,768600.99,734986.37,2324
C,3981,768600.99,734986.37,2324
C,3982,855554.43,748402.81,382
C,3982,855554.43,748402.81,382
C,3983,1105713.72,986915.68,2734
C,3983,1105713.72,986915.68,2734
C,3984,957947.91,1026389.12,597
C,3984,957947.91,1026389.12,597
C,3985,1088834.7,987745.2,878
C,3985,1088834.7,987745.2,878
C,3986,722375.52,329099.86,750
C,3986,722375.52,329099.86,750
C,3987,841971.01,623617.28,710
C,3987,841971.01,623617.28,710
C,3988,784301.66,740763.74,1929
C,3988,784301.66,740763.74,1929
C,3989,613730.5,840843.58,3069
C,3989,613730.5,840843.58,3069
C,3990,1014992.44,977872.42,2763
C,3990,1014992.44,977872.42,2763
C,3991,1125765.85,984821.8,4476
C,3991,1125765.85,984821.8,4476
C,3992,701962.53,525964.08,852
C,3992,701962.53,525964.08,852
C,3993,1089081.95,795745.04,3320
C,3993,1089081.95,795745.04,3320
C,3994,620386.33,534819.77,1659
C,3994,620386.33,534819.77,1659
C,3995,741211.42,928149.28,5
C,3995,741211.42,928149.28,5
C,3996,821855.4,853267.12,633
C,3996,821855.4,853267.12,633
C,3997,1166375.75,914991.49,1480
C,3997,1166375.75,914991.49,1480
C,3998,878426.59,954092.34,349
C,3998,878426.59,954092.34,349
C,3999,604559.81,369804.72,12
C,3999,604559.81,369804.72,12
C,4000,978652.7,872884.81,147
C,4000,978652.7,872884.81,147
C,4001,1127628.06,802234.31,421
C,4001,1127628.06,802234.31,421
C,4002,897878.4,758961.38,2070
C,4002,897878.4,758961.38,2070
C,4003,932216.72,853133.6,67
C,4003,932216.72,853133.6,67
C,4004,960414.88,814199.28,1080
C,4004,960414.88,814199.28,1080
C,4005,579328.7,1085983.49,1828
C,4005,579328.7,1085983.49,1828
C,4006,889393.78,1060747.37,403
C,4006,889393.78,1060747.37,403
C,4007,1065002.47,977068.21,91
C,4007,1065002.47,977068.21,91
C,4008,1101854.55,971545.86,1969
C,4008,1101854.55,971545.86,1969
C,4009,879586.01,880143.77,3998
C,4009,879586.01,880143.77,3998
C,4010,951510.38,666287.18,1727
C,4010,951510.38,666287.18,1727
C,4011,1072833.32,881605.43,2658
C,4011,1072833.32,881605.43,2658
C,4012,903890.47,1003549.89,2554
C,4012,903890.47,1003549.89,2554
C,4013,729455.69,936079.18,1804
C,4013,729455.69,936079.18,1804
C,4014,825171.07,992046.08,13
C,4014,825171.07,992046.08,13
C,4015,921343.09,848501.21,920
C,4015,921343.09,848501.21,920
C,4016,940497.52,834349.27,236
C,4016,940497.52,834349.27,236
C,4017,1103766.87,986070.91,2368
C,4017,1103766.87,986070.91,2368
C,4018,657530.21,529820.83,134
C,4018,657530.21,529820.83,134
C,4019,906325.15,1020305.8,125
C,4019,906325.15,1020305.8,125
C,4020,857575.9,768151.6,376
C,4020,857575.9,768151.6,376
C,4021,948692.57,633072.35,1127
C,4021,948692.57,633072.35,1127
C,4022,729509.15,505305.68,805
C,4022,729509.15,505305.68,805
C,4023,852527.23,732956.79,854
C,4023,852527.23,732956.79,854
C,4024,834910.89,768880.21,337
C,4024,834910.89,768880.21,337
C,4025,1077928.77,996653.55,627
C,4025,1077928.77,996653.55,627
C,4026,602266.58,849687.04,1874
C,4026,602266.58,849687.04,1874
C,4027,602384.63,847189.81,607
C,4027,602384.63,847189.81,607
C,4028,683036.42,235291.18,953
C,4028,683036.42,235291.18,953
C,4029,680298.8,375612.03,193
C,4029,680298.8,375612.03,193
C,4030,915897.92,874809.76,1678
C,4030,915897.92,874809.76,1678
C,4031,1083937.5,989273.69,401
C,4031,1083937.5,989273.69,401
C,4032,1106995.66,984130.46,580
C,4032,1106995.66,984130.46,580
C,4033,1022768.71,1024800.06,1190
C,4033,1022768.71,1024800.06,1190
C,4034,1088478.3,983458.27,470
C,4034,1088478.3,983458.27,470
C,4035,960064.05,822480.17,1967
C,4035,960064.05,822480.17,1967
C,4036,965474.69,1035927.18,807
C,4036,965474.69,1035927.18,807
C,4037,1024967.27,883946.82,1267
C,4037,1024967.27,883946.82,1267
C,4038,1189909.49,988789.82,1485
C,4038,1189909.49,988789.82,1485
C,4039,789453.91,1000852.97,1096
C,4039,789453.91,1000852.97,1096
C,4040,822749.75,775668.12,2558
C,4040,822749.75,775668.12,2558
C,4041,770816.26,763161.59,6349
C,4041,770816.26,763161.59,6349
C,4042,590460.73,570361.06,3793
C,4042,590460.73,570361.06,3793
C,4043,775687.84,1009846.0,581
C,4043,775687.84,1009846.0,581
C,4044,389398.17,681832.93,192
C,4044,389398.17,681832.93,192
C,4045,1027863.05,768788.88,1418
C,4045,1027863.05,768788.88,1418
C,4046,798075.52,656400.38,1247
C,4046,798075.52,656400.38,1247
C,4047,752038.27,832890.4,3341
C,4047,752038.27,832890.4,3341
C,4048,877488.81,876473.11,1065
C,4048,877488.81,876473.11,1065
C,4049,678511.21,545383.5,2032
C,4049,678511.21,545383.5,2032
C,4050,774326.83,824198.62,175
C,4050,774326.83,824198.62,175
C,4051,1067407.08,778103.64,1802
C,4051,1067407.08,778103.64,1802
C,4052,1166200.89,1022162.35,436
C,4052,1166200.89,1022162.35,436
C,4053,1099939.99,773876.0,318
C,4053,1099939.99,773876.0,318
C,4054,858640.65,825467.37,1273
C,4054,858640.65,825467.37,1273
C,4055,640606.63,533569.8,687
C,4055,640606.63,533569.8,687
C,4056,738366.88,974650.04,626
C,4056,738366.88,974650.04,626
C,4057,819095.51,774911.08,192
C,4057,819095.51,774911.08,192
C,4058,874256.68,877278.03,9
C,4058,874256.68,877278.03,9
C,4059,870886.44,623720.87,1734
C,4059,870886.44,623720.87,1734
C,4060,475975.16,533823.23,50
C,4060,475975.16,533823.23,50
C,4061,752016.0,500910.5,3132
C,4061,752016.0,500910.5,3132
C,4062,726321.57,516163.74,1118
C,4062,726321.57,516163.74,1118
C,4063,770791.76,493671.35,3634
C,4063,770791.76,493671.35,3634
C,4064,668927.31,839786.08,596
C,4064,668927.31,839786.08,596
C,4065,829921.25,859630.32,644
C,4065,829921.25,859630.32,644
C,4066,776604.47,461951.95,1429
C,4066,776604.47,461951.95,1429
C,4067,930754.35,694730.72,338
C,4067,930754.35,694730.72,338
C,4068,724986.17,686149.56,1125
C,4068,724986.17,686149.56,1125
C,4069,755105.57,519380.48,1371
C,4069,755105.57,519380.48,1371
C,4070,869843.96,754750.64,247
C,4070,869843.96,754750.64,247
C,4071,1167192.14,1046333.23,989
C,4071,1167192.14,1046333.23,989
C,4072,583650.09,960037.96,833
C,4072,583650.09,960037.96,833
C,4073,1131746.74,989044.39,861
C,4073,1131746.74,989044.39,861
C,4074,716502.66,1043352.08,15
C,4074,716502.66,1043352.08,15
C,4075,818198.93,1031108.26,2260
C,4075,818198.93,1031108.26,2260
C,4076,608145.0,354015.82,1867
C,4076,608145.0,354015.82,1867
C,4077,1161810.45,998423.58,903
C,4077,1161810.45,998423.58,903
C,4078,796777.99,1058367.44,1251
C,4078,796777.99,1058367.44,1251
C,4079,687177.37,1081876.64,937
C,4079,687177.37,1081876.64,937
C,4080,960194.36,822490.48,400
C,4080,960194.36,822490.48,400
C,4081,993606.03,1000154.9,66
C,4081,993606.03,1000154.9,66
C,4082,765505.85,492581.35,652
C,4082,765505.85,492581.35,652
C,4083,1069382.89,877777.74,38
C,4083,1069382.89,877777.74,38
C,4084,892286.21,728317.14,798
C,4084,892286.21,728317.14,798
C,4085,975805.93,835256.18,190
C,4085,975805.93,835256.18,190
C,4086,937597.29,772644.72,541
C,4086,937597.29,772644.72,541
C,4087,639648.8,1093513.83,190
C,4087,639648.8,1093513.83,190
C,4088,501981.44,460828.3,999
C,4088,501981.44,460828.3,999
C,4089,937911.37,888396.46,126
C,4089,937911.37,888396.46,126
C,4090,1021987.97,992350.02,843
C,4090,1021987.97,992350.02,843
C,4091,729553.7,831608.39,2073
C,4091,729553.7,831608.39,2073
C,4092,864414.38,880342.36,2026
C,4092,864414.38,880342.36,2026
C,4093,776256.97,785780.69,916
C,4093,776256.97,785780.69,916
C,4094,1076126.7,1049954.14,638
C,4094,1076126.7,1049954.14,638
C,4095,616501.54,828759.44,302
C,4095,616501.54,828759.44,302
C,4096,1171090.29,976630.15,1980
C,4096,1171090.29,976630.15,1980
C,4097,1247914.08,869698.77,984
C,4097,1247914.08,869698.77,984
C,4098,937920.28,640974.18,81
C,4098,937920.28,640974.18,81
C,4099,1087852.36,755281.92,1056
C,4099,1087852.36,755281.92,1056
C,4100,809311.13,851552.78,296
C,4100,809311.13,851552.78,296
C,4101,972806.57,872450.37,1155
C,4101,972806.57,872450.37,1155
C,4102,1096511.84,899488.5,120
C,4102,1096511.84,899488.5,120
C,4103,857153.78,770861.26,399
C,4103,857153.78,770861.26,399
C,4104,814013.42,987821.99,263
C,4104,814013.42,987821.99,263
C,4105,755363.96,803501.36,102
C,4105,755363.96,803501.36,102
C,4106,721697.24,1056688.26,289
C,4106,721697.24,1056688.26,289
C,4107,1024688.83,832564.0,151
C,4107,1024688.83,832564.0,151
C,4108,958312.11,1043025.9,235
C,4108,958312.11,1043025.9,235
C,4109,692373.06,604608.24,4727
C,4109,692373.06,604608.24,4727
C,4110,1106557.95,849814.45,2265
C,4110,1106557.95,849814.45,2265
C,4111,1059525.0,916922.84,143
C,4111,1059525.0,916922.84,143
C,4112,795345.7,773253.64,370
C,4112,795345.7,773253.64,370
C,4113,1006426.52,927758.49,1512
C,4113,1006426.52,927758.49,1512
C,4114,936300.88,888005.81,1369
C,4114,936300.88,888005.81,1369
C,4115,1104599.96,974754.27,625
C,4115,1104599.96,974754.27,625
C,4116,988725.54,852072.57,60
C,4116,988725.54,852072.57,60
C,4117,1236204.02,926147.29,110
C,4117,1236204.02,926147.29,110
C,4118,998195.83,1004584.45,135
C,4118,998195.83,1004584.45,135
C,4119,748409.65,520935.86,413
C,4119,748409.65,520935.86,413
C,4120,766733.22,845876.14,1288
C,4120,766733.22,845876.14,1288
C,4121,871299.64,901097.82,2837
C,4121,871299.64,901097.82,2837
C,4122,954211.24,672500.33,454
C,4122,954211.24,672500.33,454
C,4123,1019906.35,970883.78,1775
C,4123,1019906.35,970883.78,1775
C,4124,639800.27,815271.49,1177
C,4124,639800.27,815271.49,1177
C,4125,977260.5,870068.78,949
C,4125,977260.5,870068.78,949
C,4126,852526.11,732954.7,1004
C,4126,852526.11,732954.7,1004
C,4127,814605.94,1038936.09,1611
C,4127,814605.94,1038936.09,1611
C,4128,782766.9,734056.6,596
C,4128,782766.9,734056.6,596
C,4129,575281.3,960377.55,155
C,4129,575281.3,960377.55,155
C,4130,896295.75,911153.94,1683
C,4130,896295.75,911153.94,1683
C,4131,1018050.83,819800.23,993
C,4131,1018050.83,819800.23,993
C,4132,1241362.95,1007131.98,2957
C,4132,1241362.95,1007131.98,2957
C,4133,920526.7,622181.65,1894
C,4133,920526.7,622181.65,1894
C,4134,973545.0,1068604.54,960
C,4134,973545.0,1068604.54,960
C,4135,1055418.57,730560.65,1467
C,4135,1055418.57,730560.65,1467
C,4136,818175.54,982255.26,287
C,4136,818175.54,982255.26,287
C,4137,877506.63,885078.38,1940
C,4137,877506.63,885078.38,1940
C,4138,728961.18,907150.32,2089
C,4138,728961.18,907150.32,2089
C,4139,938833.57,831438.47,813
C,4139,938833.57,831438.47,813
C,4140,987068.26,909124.32,90
C,4140,987068.26,909124.32,90
C,4141,1093661.73,989296.93,1716
C,4141,1093661.73,989296.93,1716
C,4142,627650.27,806467.72,447
C,4142,627650.27,806467.72,447
C,4143,527609.05,439063.22,330
C,4143,527609.05,439063.22,330
C,4144,917794.65,811462.9,600
C,4144,917794.65,811462.9,600
C,4145,526701.33,939148.99,250
C,4145,526701.33,939148.99,250
C,4146,749181.48,493586.44,938
C,4146,749181.48,493586.44,938
C,4147,1062809.48,986332.64,2334
C,4147,1062809.48,986332.64,2334
C,4148,906334.06,990981.67,414
C,4148,906334.06,990981.67,414
C,4149,1043637.22,806504.91,2011
C,4149,1043637.22,806504.91,2011
C,4150,812940.87,951023.03,413
C,4150,812940.87,951023.03,413
C,4151,1078620.41,983637.19,885
C,4151,1078620.41,983637.19,885
C,4152,1087743.21,836775.34,1650
C,4152,1087743.21,836775.34,1650
C,4153,1021670.54,1002220.7,2544
C,4153,1021670.54,1002220.7,2544
C,4154,1062225.87,969931.06,284
C,4154,1062225.87,969931.06,284
C,4155,956015.53,1031744.44,2468
C,4155,956015.53,1031744.44,2468
C,4156,1025732.43,738483.51,1130
C,4156,1025732.43,738483.51,1130
C,4157,944215.25,803858.91,1267
C,4157,944215.25,803858.91,1267
C,4158,762940.87,975383.66,1059
C,4158,762940.87,975383.66,1059
C,4159,1088843.61,1021466.07,1820
C,4159,1088843.61,1021466.07,1820
C,4160,762045.4,809811.95,1198
C,4160,762045.4,809811.95,1198
C,4161,1127615.8,802234.31,3104
C,4161,1127615.8,802234.31,3104
C,4162,979991.44,1000540.26,514
C,4162,979991.44,1000540.26,514
C,4163,926347.21,865750.62,1078
C,4163,926347.21,865750.62,1078
C,4164,1099667.12,920911.5,252
C,4164,1099667.12,920911.5,252
C,4165,960794.68,1057161.19,3686
C,4165,960794.68,1057161.19,3686
C,4166,856315.12,914303.43,3229
C,4166,856315.12,914303.43,3229
C,4167,789560.83,828800.65,43
C,4167,789560.83,828800.65,43
C,4168,852510.52,1029596.5,995
C,4168,852510.52,1029596.5,995
C,4169,646163.18,953400.45,3987
C,4169,646163.18,953400.45,3987
C,4170,624393.64,1083026.4,298
C,4170,624393.64,1083026.4,298
C,4171,1072636.18,750627.15,47
C,4171,1072636.18,750627.15,47
C,4172,1029905.68,928641.82,213
C,4172,1029905.68,928641.82,213
C,4173,1115368.91,955317.71,407
C,4173,1115368.91,955317.71,407
C,4174,876282.6,866528.92,1155
C,4174,876282.6,866528.92,1155
C,4175,861878.35,784535.7,832
C,4175,861878.35,784535.7,832
C,4176,1036883.39,675697.48,1096
C,4176,1036883.39,675697.48,1096
C,4177,862595.61,768451.56,262
C,4177,862595.61,768451.56,262
C,4178,1101257.57,992516.63,1754
C,4178,1101257.57,992516.63,1754
C,4179,709434.74,827146.03,3066
C,4179,709434.74,827146.03,3066
C,4180,712372.84,675148.26,325
C,4180,712372.84,675148.26,325
C,4181,851044.81,749084.33,382
C,4181,851044.81,749084.33,382
C,4182,795332.33,773250.53,4731
C,4182,795332.33,773250.53,4731
C,4183,941192.51,824516.08,395
C,4183,941192.51,824516.08,395
C,4184,926223.58,1054807.3,1633
C,4184,926223.58,1054807.3,1633
C,4185,913964.43,912255.23,328
C,4185,913964.43,912255.23,328
C,4186,941020.99,795825.72,877
C,4186,941020.99,795825.72,877
C,4187,815085.97,455163.26,1303
C,4187,815085.97,455163.26,1303
C,4188,590779.26,801953.18,1935
C,4188,590779.26,801953.18,1935
C,4189,983802.72,736547.56,1183
C,4189,983802.72,736547.56,1183
C,4190,1081967.26,985518.13,241
C,4190,1081967.26,985518.13,241
C,4191,652278.83,516934.3,86
C,4191,652278.83,516934.3,86
C,4192,627281.61,528742.34,417
C,4192,627281.61,528742.34,417
C,4193,1063514.49,754014.5,1825
C,4193,1063514.49,754014.5,1825
C,4194,1085380.93,991571.45,1168
C,4194,1085380.93,991571.45,1168
C,4195,912450.83,892547.27,371
C,4195,912450.83,892547.27,371
C,4196,1050378.81,995189.01,54
C,4196,1050378.81,995189.01,54
C,4197,1089701.2,772867.75,2679
C,4197,1089701.2,772867.75,2679
C,4198,912771.59,746071.68,451
